1,0.059501904994249,7,117.643292272349,1
2,0.057025058980798,6,105.216901257749,1
3,0.166433609003434,14,84.1176255434751,1
4,0.278001750994008,22,79.1361922050418,1
5,0.228294500004267,19,83.2258332971002,1
6,0.159101252997061,13,81.7089730917463,1
7,0.089200470014475,7,78.474922821192,1
8,0.109567106992472,9,82.1414405020146,1
9,0.170346317987423,14,82.185515750529,1
10,0.086218556010863,7,81.1890192073973,1
11,0.074669338995591,7,93.7466447963782,1
12,0.318892800976755,27,84.6679508515092,1
13,0.288520152011188,24,83.1830977236882,1
14,0.249660240981029,21,84.1143143877511,1
15,0.079737576976186,6,75.2468312624041,1
16,0.057723710022401,4,69.2956152410804,1
17,0.112227719015209,9,80.1940917892159,1
18,0.085560831998009,8,93.5007270638291,1
19,0.098669603990857,7,70.94383393541,1
20,0.082417013996746,7,84.9339191089396,1
21,0.069758196012117,6,86.0113985596446,1
22,0.054395886982093,4,73.5349715193874,1
23,0.131083170999773,10,76.2874434889688,1
24,0.348208306997549,27,77.5397928694161,1
25,0.114148942986503,9,78.8443568948698,1
26,0.058302526012994,5,85.7595775333235,1
27,0.173779829987325,14,80.5617084619149,1
28,0.118084315996384,10,84.6852515138945,1
29,0.022783200984122,2,87.7839773872782,1
30,0.25594009301858,20,78.1432864390968,1
31,0.061696051998297,5,81.0424628165516,1
32,0.221546549990308,20,90.2744818227816,1
33,0.093449881009292,7,74.9064624202569,1
34,0.570141051983228,48,84.189692766435,1
35,0.204321095981868,18,88.0966300298104,1
36,0.20380933600245,17,83.4112918153838,1
37,0.131569905002834,10,76.0052232293136,1
38,0.077290365996305,6,77.6293386977472,1
39,0.290727554005571,24,82.5515148782221,1
40,0.064206210023258,5,77.8740872290829,1
41,0.491672937001567,40,81.3548946662332,1
42,0.104956898983801,8,76.2217641475358,1
43,0.165486862009857,14,84.5988607794504,1
44,0.135697899007937,11,81.0624193920395,1
45,0.168063416989753,13,77.351753480013,1
46,0.320743483986007,28,87.2971748390111,1
47,0.085604574007448,7,81.7713315107553,1
48,0.116957933001686,9,76.9507443318981,1
49,0.227223149006022,17,74.8163207594198,1
50,0.075132889003726,6,79.8585024422856,1
51,0.181400476023555,14,77.1773057430241,1
52,0.525857195985736,45,85.5745634813384,1
53,0.148117939010263,12,81.0165202148037,1
54,0.232922983006574,19,81.5720276064974,1
55,0.216489073005505,17,78.5259032430137,1
56,0.157044585008407,14,89.1466585699249,1
57,0.172054513997864,14,81.3695594186724,1
58,0.119850108021637,8,66.7500441347596,1
59,0.120142216008389,10,83.2346891229451,1
60,0.119390075997217,11,92.1349610352576,1
61,0.156589642021572,13,83.0195396845539,1
62,0.420010507979896,35,83.3312484688485,1
63,0.154848946025595,14,90.4106896387007,1
64,0.343378107005265,28,81.542764168045,1
65,0.140230302000418,13,92.7046423957728,1
66,0.13683184600086,11,80.3906423942487,1
67,0.104549184005009,9,86.0838856434193,1
68,0.056456852995325,4,70.8505661895684,1
69,0.120447790017352,9,74.7211717101947,1
70,0.135648034978658,12,88.4642376270914,1
71,0.191933245980181,15,78.1521717271895,1
72,0.094002088007983,7,74.4664309946557,1
73,0.099397509999108,8,80.4849135564043,1
